# ASRS_RETRORDERSUSPEND00001;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
1;Retrieval order number;RetrievalOrder;retrievalOrderNo;retrievalOrderNo;S;20;0;X;;Each Retrieval Order has a unique identifier the retrieval order number;
