# E1BPDLVTXTITEM;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
1;ID;OutboundOrderLine;textLineGroup.TextLine.id;;S;10;0;X;X;Artificial primary key;;DELIV_ITEM
2;Text type;OutboundOrderLine;textLineGroup.TextLine.TextType.textTypeId;;S;5;0;X;X; Is a part of the unique identification of a text type. ;;TEXT_ID
3;Text line;OutboundOrderLine;textLineGroup.TextLine.sequence;;S;7;0;;;A long value used for attributes, which specify a sequence used for ordering or sorting (see guideline "Rules and Recommendations for the Data Model"). Is not related with an Oracle sequence, which is represented by the IDENTIFIER model element.;;LINE_NUMB
4;Text line;OutboundOrderLine;textLineGroup.TextLine.text;;S;256;0;X;;The text that text template or multi language text of text types for various processes holds.;;TEXT_LINE
5;Language;OutboundOrderLine;textLineGroup.TextLine.Language.langId;;S;6;0;X;X;Is the unique identifaction of a language, in compliance with ISO 639-2/B Alpha 3 Code. In case ISO specifies more than one code, the B-Code variant is used (ger instead of deu). If a particular language has regional differences, the 2-character country code according to ISO-3166 is used (eng-US, eng-UK, ger-CH, ger-AT, ger-DE).Info: ISO 639 is the set of international standards that lists short codes for language names.See also: LANGISOALPHA2ID.;;LANGU_ISO
