# E1BPIBDLVHDR;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
1;Inbound delivery number;InboundDelivery;ibdNo;;S;20;0;X;;The inbound delivery number is part of the unique identifier of the inbound delivery.;;DELIV_NUMB
2;Inbound delivery type;InboundDelivery;type.ibdTypeId;;S;20;0;X;X;The identifier for an inbound delivery type.;;DLV_TYPE
3;Delivery note number;InboundDelivery;deliveryNoteNo;;S;35;0;X;;The number of the delivery note.;;EXTDELV_NO
