# STOCKIMPORT00010;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
16;CSIA 04;StockObject;sia.csia.csia04;csia4;S;50;0;;;Defines the type for customizable stock identifying attributes;
17;CSIA 05;StockObject;sia.csia.csia05;csia5;S;50;0;;;Defines the type for customizable stock identifying attributes;
18;CSIA 06;StockObject;sia.csia.csia06;csia6;S;50;0;;;Defines the type for customizable stock identifying attributes;
19;CSIA 07;StockObject;sia.csia.csia07;csia7;S;50;0;;;Defines the type for customizable stock identifying attributes;
20;CSIA 08;StockObject;sia.csia.csia08;csia8;S;50;0;;;Defines the type for customizable stock identifying attributes;
21;CSIA 09;StockObject;sia.csia.csia09;csia9;S;50;0;;;Defines the type for customizable stock identifying attributes;
22;CSIA 10;StockObject;sia.csia.csia10;csia10;S;50;0;;;Defines the type for customizable stock identifying attributes;
23;CSIA 11;StockObject;sia.csia.csia11;csia11;S;50;0;;;Defines the type for customizable stock identifying attributes;
24;CSIA 12;StockObject;sia.csia.csia12;csia12;S;50;0;;;Defines the type for customizable stock identifying attributes;
25;CSIA 13;StockObject;sia.csia.csia13;csia13;S;50;0;;;Defines the type for customizable stock identifying attributes;
26;CSIA 14;StockObject;sia.csia.csia14;csia14;S;50;0;;;Defines the type for customizable stock identifying attributes;
27;CSIA 15;StockObject;sia.csia.csia15;csia15;S;50;0;;;Defines the type for customizable stock identifying attributes;
28;CSIA 16;StockObject;sia.csia.csia16;csia16;S;50;0;;;Defines the type for customizable stock identifying attributes;
29;CSIA 17;StockObject;sia.csia.csia17;csia17;S;50;0;;;Defines the type for customizable stock identifying attributes;
30;CSIA 18;StockObject;sia.csia.csia18;csia18;S;50;0;;;Defines the type for customizable stock identifying attributes;
31;CSIA 19;StockObject;sia.csia.csia19;csia19;S;50;0;;;Defines the type for customizable stock identifying attributes;
32;CSIA 20;StockObject;sia.csia.csia20;csia20;S;50;0;;;Defines the type for customizable stock identifying attributes;
33;Registration time;StockObject;registrationTime;registrationTime;DT;14;0;;;The time this stock object has been registered.;
34;Quantity;StockObject;amount.baseQty;baseQty;D;12;3;X;;The item quantity specification in its administration unit (base quantity unit). All state calculations, delivery fulfilled checks and so on are based on the base quantity. The dual quantity has no effect for those calculations. ;
35;Dual quantity;StockObject;amount.dualQty;dualQty;D;12;3;?;;The quantity measure for dual items. This quantity is needed in addition to the base quantity in order to uniquely identify the item. ;
36;LU-ID;LoadUnit;luId;luId;S;20;0;;;Is part of the unique identification of a stock object bundle.;
37;Loading aid;LoadUnit;LoadAid.loadAidId;loadAidId;S;10;0;;X;Unique identification of a loading aid (see LoadAid).;
38;Loading unit cubature;LoadUnit;LoadUnitCubature.cubatureId;cubatureId;S;10;0;;X;Unique identifier of the loading unit cubature.;
39;System loading unit;LoadUnit;systemLu;systemLu;B;1;0;;;Indicates whether this is a system load unit, e.g. boxes in a closed loop.;
40;Last inventory time;StockObject;invFields.lastInvTime;lastInvTime;DT;14;0;;;Defines the last inventory time.;
41;LU layout;LoadUnit;layout;layout;S;10;0;;;The LU layout if this LU is a compartmentalized LU;
42;LU compartment;StockObject;luComp;luComp;N;2;0;;;Other End (LuComp):LU compartment of the stock object.;
43;Whole loading unit;LoadUnit;wholeLu;wholeLu;B;1;0;;;Indicates whether this is a whole load unit.;
44;Sequence within storage compartment;LoadUnit;sequenceWithinStoComp;sequence;N;7;0;;;Sequence within storage compartment.;
45;X offset;Offset3D;x0.value;offsetX;D;12;3;;;Specifies the value (or amount) in length unit which was entered by a user.;
46;X offset unit;Offset3D;x0.unit.id;offsetXunit;S;5;0;;;Uniquely identifies the length unit.;
47;Y offset;Offset3D;y0.value;offsetY;D;12;3;;;Specifies the value (or amount) in length unit which was entered by a user.;
48;Y offset unit;Offset3D;y0.unit.id;offsetYunit;S;5;0;;;Uniquely identifies the length unit.;
49;Z offset;Offset3D;z0.value;offsetZ;D;12;3;;;Specifies the value (or amount) in length unit which was entered by a user.;
50;Z offset unit;Offset3D;z0.unit.id;offsetZunit;S;5;0;;;Uniquely identifies the length unit.;
51;Data state;;;recordState;E;6;0;;;;com.wamas.wms.core.di.recordtypes.RecordState
