# E1BPE1MARCRT;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
1;Function message;;;;S;3;0;X;;;;FUNCTION
2;Replacement item;Item;ReplacementItem;;S;20;0;X;;;;FOLLOW_UP
3;Batch stock mode;Item;batchStockMode;;S;1;0;X;;Strategy for registration of the batch in the GUI. Only relevant for dialogs of the domains inventory and stock adjustment.;;BATCH_MGMT
4;Assortment;Item;assortment;;S;10;0;X;;Other End (assortment): Optional grouping of an item.;;LOADINGGRP
5;Warehouse quantity unit;Item;PackagingVersion.whQtyUnit.id;;S;5;0;X;X; Is part of the unique identification of a quantity unit. ;;ISSUE_UNIT_ISO
6;Duration;Item;OgItem.remainingLife.value;;D;12;0;X;;Specifies the value (or amount) in the duration unit entered by the user.;;STGEPERIOD
7;Time unit;Item;OgItem.remainingLife.unit;;S;6;0;X;;Other End (unit): Defines the duration unit in which this value (triple) was entered by a user.;;STGE_PD_UN_ISO
8;Variant;Item;variant;;S;10;0;X;; The variant is the most precise description of an item. With the help of the variant, e.g. colours or sizes of clothing can be specified. Is a part of the unique identification of an item. ;;PLANT
9;Item number;Item;itemNo;;S;20;0;X;; Is a part of the unique identification of an item. ;;MATERIAL
