# SYSMSGORIGIN00002;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
1;Origin;SysMsgOrigin;msgOriginId;msgOriginId;S;70;0;X;;The system message origin ID identifies the the origin of a system message.;
