# WCS_ITEM00009;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
38;CSIA 07 registration;Item;OgItem.registrationModes.csia07;csiaOgRegistration07;E;14;0;;;Strategy for registration of the particular CSIA.;
39;CSIA 08 registration;Item;OgItem.registrationModes.csia08;csiaOgRegistration08;E;14;0;;;Strategy for registration of the particular CSIA.;
40;CSIA 09 registration;Item;OgItem.registrationModes.csia09;csiaOgRegistration09;E;14;0;;;Strategy for registration of the particular CSIA.;
41;CSIA 10 registration;Item;OgItem.registrationModes.csia10;csiaOgRegistration10;E;14;0;;;Strategy for registration of the particular CSIA.;
42;CSIA 11 registration;Item;OgItem.registrationModes.csia11;csiaOgRegistration11;E;14;0;;;Strategy for registration of the particular CSIA.;
43;CSIA 12 registration;Item;OgItem.registrationModes.csia12;csiaOgRegistration12;E;14;0;;;Strategy for registration of the particular CSIA.;
44;CSIA 13 registration;Item;OgItem.registrationModes.csia13;csiaOgRegistration13;E;14;0;;;Strategy for registration of the particular CSIA.;
45;CSIA 14 registration;Item;OgItem.registrationModes.csia14;csiaOgRegistration14;E;14;0;;;Strategy for registration of the particular CSIA.;
46;CSIA 15 registration;Item;OgItem.registrationModes.csia15;csiaOgRegistration15;E;14;0;;;Strategy for registration of the particular CSIA.;
47;CSIA 16 registration;Item;OgItem.registrationModes.csia16;csiaOgRegistration16;E;14;0;;;Strategy for registration of the particular CSIA.;
48;CSIA 17 registration;Item;OgItem.registrationModes.csia17;csiaOgRegistration17;E;14;0;;;Strategy for registration of the particular CSIA.;
49;CSIA 18 registration;Item;OgItem.registrationModes.csia18;csiaOgRegistration18;E;14;0;;;Strategy for registration of the particular CSIA.;
50;CSIA 19 registration;Item;OgItem.registrationModes.csia19;csiaOgRegistration19;E;14;0;;;Strategy for registration of the particular CSIA.;
51;CSIA 20 registration;Item;OgItem.registrationModes.csia20;csiaOgRegistration20;E;14;0;;;Strategy for registration of the particular CSIA.;
52;Automatic conversion mode IG;IgItem;qtyFlags.autoConvMode;igItemAutoConvMode;E;8;0;;;Sets whether the dual quantity will be automatically calculated when the base quantity is changed. This parameter is only used for in depended processes like stock corrections, inventory, partial amount transport and so on.- DisabledNo dual quantity is calculated. The user has to enter the dual quantity.- EnabledThe dual quantity is calculated and cannot be overwritten by the user.- EditableThe dual quantity is calculated and can be overwritten by the user.;
53;Editing remaining quantity allowed IG;IgItem;qtyFlags.editBaseQty;igItemEditBaseQty;B;1;0;;;Allows user to edit the remaining quantity in base quantity units. If the base quantity unit and the warehouse quantity unit are the same, this setting is ignored. False Editing the remaining base quantity is not allowed. True Editing remaining base quantity is allowed.;
54;Editing remaining dual quantity allowed IG;IgItem;qtyFlags.editDualQty;igItemEditDualQty;B;1;0;;;Allows user to edit the remaining quantity in dual quantity units. If the dual quantity unit and the dual warehouse quantity unit are the same, this setting is ignored. This parameter can only be configured for dual items. False Editing the remaining dual quantity is not allowed. True Editing the remaining dual quantity is allowed.;
55;BBD registration IG;IgItem;bbDateRegistration;igItemBbDateRegistration;E;14;0;;;Strategy for registration of the best before date in the GUI.;
56;Batch registration IG;IgItem;batchRegistration;igItemBatchRegistration;E;14;0;;;Strategy for registration of the batch in the GUI.;
57;Production date registration IG;IgItem;prodDateRegistration;igItemProdDateRegistration;E;14;0;;;Strategy for registration of the production date in the GUI.;
58;Check remaining shelf life IG;IgItem;remLife.remLifeCheck;igItemRemLifeCheck;B;1;0;;;If set to true, the remaining life check is enabled.;
59;Min. remaining shelf life IG;IgItem;remLife.minRemLife.value;igItemMinRemLife;D;12;3;;;Specifies the value (or amount) in the duration unit entered by the user.;
60;Min. remaining shelf life unit IG;IgItem;remLife.minRemLife.unit.id;igItemMinRemLifeUnit;S;5;0;;X;Uniquely identifies the time unit.;
61;Max. remaining shelf life IG;IgItem;remLife.maxRemLife.value;igItemMaxRemLife;D;12;3;;;Specifies the value (or amount) in the duration unit entered by the user.;
62;Max. remaining shelf life unit IG;IgItem;remLife.maxRemLife.unit.id;igItemMaxRemLifeUnit;S;5;0;;X;Uniquely identifies the time unit.;
63;Monitoring kind IG;IgItem;mdm.monitoringKind;igItemMonitoringKind;E;30;0;;;The kind of how master data is monitored.;
64;Monitoring interval IG;IgItem;mdm.monInterval.value;igItemMonInterval;D;12;3;;;Specifies the value (or amount) in the duration unit entered by the user.;
65;Monitoring interval unit IG;IgItem;mdm.monInterval.unit.id;igItemMonIntervalUnit;S;5;0;;X;Uniquely identifies the time unit.;
66;CSIA 01 registration;Item;IgItem.registrationModes.csia01;csiaIgRegistration01;E;14;0;;;Strategy for registration of the particular CSIA.;
67;CSIA 02 registration;Item;IgItem.registrationModes.csia02;csiaIgRegistration02;E;14;0;;;Strategy for registration of the particular CSIA.;
68;CSIA 03 registration;Item;IgItem.registrationModes.csia03;csiaIgRegistration03;E;14;0;;;Strategy for registration of the particular CSIA.;
69;CSIA 04 registration;Item;IgItem.registrationModes.csia04;csiaIgRegistration04;E;14;0;;;Strategy for registration of the particular CSIA.;
70;CSIA 05 registration;Item;IgItem.registrationModes.csia05;csiaIgRegistration05;E;14;0;;;Strategy for registration of the particular CSIA.;
71;CSIA 06 registration;Item;IgItem.registrationModes.csia06;csiaIgRegistration06;E;14;0;;;Strategy for registration of the particular CSIA.;
72;CSIA 07 registration;Item;IgItem.registrationModes.csia07;csiaIgRegistration07;E;14;0;;;Strategy for registration of the particular CSIA.;
73;CSIA 08 registration;Item;IgItem.registrationModes.csia08;csiaIgRegistration08;E;14;0;;;Strategy for registration of the particular CSIA.;
74;CSIA 09 registration;Item;IgItem.registrationModes.csia09;csiaIgRegistration09;E;14;0;;;Strategy for registration of the particular CSIA.;
75;CSIA 10 registration;Item;IgItem.registrationModes.csia10;csiaIgRegistration10;E;14;0;;;Strategy for registration of the particular CSIA.;
76;CSIA 11 registration;Item;IgItem.registrationModes.csia11;csiaIgRegistration11;E;14;0;;;Strategy for registration of the particular CSIA.;
77;CSIA 12 registration;Item;IgItem.registrationModes.csia12;csiaIgRegistration12;E;14;0;;;Strategy for registration of the particular CSIA.;
78;CSIA 13 registration;Item;IgItem.registrationModes.csia13;csiaIgRegistration13;E;14;0;;;Strategy for registration of the particular CSIA.;
79;CSIA 14 registration;Item;IgItem.registrationModes.csia14;csiaIgRegistration14;E;14;0;;;Strategy for registration of the particular CSIA.;
80;CSIA 15 registration;Item;IgItem.registrationModes.csia15;csiaIgRegistration15;E;14;0;;;Strategy for registration of the particular CSIA.;
81;CSIA 16 registration;Item;IgItem.registrationModes.csia16;csiaIgRegistration16;E;14;0;;;Strategy for registration of the particular CSIA.;
82;CSIA 17 registration;Item;IgItem.registrationModes.csia17;csiaIgRegistration17;E;14;0;;;Strategy for registration of the particular CSIA.;
83;CSIA 18 registration;Item;IgItem.registrationModes.csia18;csiaIgRegistration18;E;14;0;;;Strategy for registration of the particular CSIA.;
84;CSIA 19 registration;Item;IgItem.registrationModes.csia19;csiaIgRegistration19;E;14;0;;;Strategy for registration of the particular CSIA.;
85;CSIA 20 registration;Item;IgItem.registrationModes.csia20;csiaIgRegistration20;E;14;0;;;Strategy for registration of the particular CSIA.;
86;Automatic conversion mode OG;OgItem;qtyFlags.autoConvMode;ogItemAutoConvMode;E;8;0;;;Sets whether the dual quantity will be automatically calculated when the base quantity is changed. This parameter is only used for in depended processes like stock corrections, inventory, partial amount transport and so on.- DisabledNo dual quantity is calculated. The user has to enter the dual quantity.- EnabledThe dual quantity is calculated and cannot be overwritten by the user.- EditableThe dual quantity is calculated and can be overwritten by the user.;
87;Editing remaining quantity allowed OG;OgItem;qtyFlags.editBaseQty;ogItemEditBaseQty;B;1;0;;;Allows user to edit the remaining quantity in base quantity units. If the base quantity unit and the warehouse quantity unit are the same, this setting is ignored. False Editing the remaining base quantity is not allowed. True Editing remaining base quantity is allowed.;
88;Editing remaining dual quantity allowed OG;OgItem;qtyFlags.editDualQty;ogItemEditDualQty;B;1;0;;;Allows user to edit the remaining quantity in dual quantity units. If the dual quantity unit and the dual warehouse quantity unit are the same, this setting is ignored. This parameter can only be configured for dual items. False Editing the remaining dual quantity is not allowed. True Editing the remaining dual quantity is allowed.;
89;BBD registration OG;OgItem;bbDateRegistration;ogItemBbDateRegistration;E;14;0;;;Strategy for registration of the best before date in the GUI.;
90;Batch registration OG;OgItem;batchRegistration;ogItemBatchRegistration;E;14;0;;;Strategy for registration of the batch in the GUI.;
91;Production date registration OG;OgItem;prodDateRegistration;ogItemProdDateRegistration;E;14;0;;;Strategy for registration of the production date in the GUI.;
92;Availability check OG;OgItem;availabilityCheck;ogItemAvailabilityCheck;E;6;0;;;Defines the type of availability check that has to be done with the item.;
93;Outbound delivery block OG;OgItem;obdBlock;ogItemObdBlock;B;1;0;;;The 'Outbound delivery block' flag is considered in automatic and manual release actions of outbound deliveries.The control center user can override this warning manually.Once 'Release for picking' was done/carried out, the 'Outbound delivery block' flag is not considered anymore.;
94;Remaining shelf life check during picking OG;OgItem;remLifeCheck;ogItemRemLifeCheck;B;1;0;;;Specifies whether the remaining life is checked in the OG process for this particular item.;
95;Remaining shelf life OG;OgItem;remainingLife.value;ogItemRemainingLife;D;12;3;;;Specifies the value (or amount) in the duration unit entered by the user.;
96;Remaining shelf life unit OG;OgItem;remainingLife.unit.id;ogItemRemainingLifeUnit;S;5;0;;X;Uniquely identifies the time unit.;
97;Required loading aid;OgItem;requiredLa.loadAidId;ogRequiredLoadAidId;S;10;0;;X;Unique identification of a loading aid (see LoadAid).;
98;CSIA 01 stock mode;Item;stockModes.csia01;csiaStockMode01;E;14;0;;;Strategy for registration of the particular CSIA.;
99;CSIA 02 stock mode;Item;stockModes.csia02;csiaStockMode02;E;14;0;;;Strategy for registration of the particular CSIA.;
100;CSIA 03 stock mode;Item;stockModes.csia03;csiaStockMode03;E;14;0;;;Strategy for registration of the particular CSIA.;
101;CSIA 04 stock mode;Item;stockModes.csia04;csiaStockMode04;E;14;0;;;Strategy for registration of the particular CSIA.;
102;CSIA 05 stock mode;Item;stockModes.csia05;csiaStockMode05;E;14;0;;;Strategy for registration of the particular CSIA.;
103;CSIA 06 stock mode;Item;stockModes.csia06;csiaStockMode06;E;14;0;;;Strategy for registration of the particular CSIA.;
104;CSIA 07 stock mode;Item;stockModes.csia07;csiaStockMode07;E;14;0;;;Strategy for registration of the particular CSIA.;
105;CSIA 08 stock mode;Item;stockModes.csia08;csiaStockMode08;E;14;0;;;Strategy for registration of the particular CSIA.;
106;CSIA 09 stock mode;Item;stockModes.csia09;csiaStockMode09;E;14;0;;;Strategy for registration of the particular CSIA.;
107;CSIA 10 stock mode;Item;stockModes.csia10;csiaStockMode10;E;14;0;;;Strategy for registration of the particular CSIA.;
108;CSIA 11 stock mode;Item;stockModes.csia11;csiaStockMode11;E;14;0;;;Strategy for registration of the particular CSIA.;
109;CSIA 12 stock mode;Item;stockModes.csia12;csiaStockMode12;E;14;0;;;Strategy for registration of the particular CSIA.;
110;CSIA 13 stock mode;Item;stockModes.csia13;csiaStockMode13;E;14;0;;;Strategy for registration of the particular CSIA.;
111;CSIA 14 stock mode;Item;stockModes.csia14;csiaStockMode14;E;14;0;;;Strategy for registration of the particular CSIA.;
112;CSIA 15 stock mode;Item;stockModes.csia15;csiaStockMode15;E;14;0;;;Strategy for registration of the particular CSIA.;
113;CSIA 16 stock mode;Item;stockModes.csia16;csiaStockMode16;E;14;0;;;Strategy for registration of the particular CSIA.;
114;CSIA 17 stock mode;Item;stockModes.csia17;csiaStockMode17;E;14;0;;;Strategy for registration of the particular CSIA.;
115;CSIA 18 stock mode;Item;stockModes.csia18;csiaStockMode18;E;14;0;;;Strategy for registration of the particular CSIA.;
116;CSIA 19 stock mode;Item;stockModes.csia19;csiaStockMode19;E;14;0;;;Strategy for registration of the particular CSIA.;
117;CSIA 20 stock mode;Item;stockModes.csia20;csiaStockMode20;E;14;0;;;Strategy for registration of the particular CSIA.;
118;Stacking category;StackingAttributes;category;itemStackingCategory;S;30;0;;;The stacking category. Only products with the same category are allowed to be stacked onto a LU. Empty category means no stacking allowed.;
119;Data state;;;state;E;6;0;X;;;com.wamas.wms.core.di.recordtypes.WcsRecordTypeState
