# WCS_STOCKATTRCHGREQ00006;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
42;CSIA 04;StockObject;sia.csia.csia04;csia4To;S;50;0;;;Defines the type for customizable stock identifying attributes;
43;CSIA 05;StockObject;sia.csia.csia05;csia5To;S;50;0;;;Defines the type for customizable stock identifying attributes;
44;CSIA 06;StockObject;sia.csia.csia06;csia6To;S;50;0;;;Defines the type for customizable stock identifying attributes;
45;CSIA 07;StockObject;sia.csia.csia07;csia7To;S;50;0;;;Defines the type for customizable stock identifying attributes;
46;CSIA 08;StockObject;sia.csia.csia08;csia8To;S;50;0;;;Defines the type for customizable stock identifying attributes;
47;CSIA 09;StockObject;sia.csia.csia09;csia9To;S;50;0;;;Defines the type for customizable stock identifying attributes;
48;CSIA 10;StockObject;sia.csia.csia10;csia10To;S;50;0;;;Defines the type for customizable stock identifying attributes;
49;CSIA 11;StockObject;sia.csia.csia11;csia11To;S;50;0;;;Defines the type for customizable stock identifying attributes;
50;CSIA 12;StockObject;sia.csia.csia12;csia12To;S;50;0;;;Defines the type for customizable stock identifying attributes;
51;CSIA 13;StockObject;sia.csia.csia13;csia13To;S;50;0;;;Defines the type for customizable stock identifying attributes;
52;CSIA 14;StockObject;sia.csia.csia14;csia14To;S;50;0;;;Defines the type for customizable stock identifying attributes;
53;CSIA 15;StockObject;sia.csia.csia15;csia15To;S;50;0;;;Defines the type for customizable stock identifying attributes;
54;CSIA 16;StockObject;sia.csia.csia16;csia16To;S;50;0;;;Defines the type for customizable stock identifying attributes;
55;CSIA 17;StockObject;sia.csia.csia17;csia17To;S;50;0;;;Defines the type for customizable stock identifying attributes;
56;CSIA 18;StockObject;sia.csia.csia18;csia18To;S;50;0;;;Defines the type for customizable stock identifying attributes;
57;CSIA 19;StockObject;sia.csia.csia19;csia19To;S;50;0;;;Defines the type for customizable stock identifying attributes;
58;CSIA 20;StockObject;sia.csia.csia20;csia20To;S;50;0;;;Defines the type for customizable stock identifying attributes;
